t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
2176.3333,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2176.3750,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2176.4167,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2176.4583,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2176.5000,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2176.5417,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2176.5833,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2176.6250,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2176.6667,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2176.7083,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2176.7500,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2176.7917,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2176.8333,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2176.8750,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2176.9167,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2176.9583,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2177.0000,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2177.0417,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2177.0833,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2177.1250,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2177.1667,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2177.2083,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2177.2500,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2177.2917,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2177.3333,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2177.3750,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2177.4167,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2177.4583,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2177.5000,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2177.5417,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2177.5833,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2177.6250,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2177.6667,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2177.7083,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2177.7500,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2177.7917,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2177.8333,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2177.8750,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2177.9167,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2177.9583,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2178.0000,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2178.0417,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2178.0833,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2178.1250,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2178.1667,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2178.2083,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2178.2500,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2178.2917,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2178.3333,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2178.3750,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2178.4167,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2178.4583,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2178.5000,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2178.5417,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2178.5833,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2178.6250,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2178.6667,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2178.7083,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2178.7500,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2178.7917,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2178.8333,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2178.8750,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2178.9167,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2178.9583,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2179.0000,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2179.0417,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2179.0833,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2179.1250,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2179.1667,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2179.2083,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2179.2500,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2179.2917,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2179.3333,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2179.3750,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2179.4167,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2179.4583,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2179.5000,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2179.5417,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2179.5833,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2179.6250,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2179.6667,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2179.7083,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2179.7500,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2179.7917,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2179.8333,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2179.8750,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2179.9167,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2179.9583,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2180.0000,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2180.0417,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2180.0833,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2180.1250,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2180.1667,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2180.2083,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2180.2500,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2180.2917,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2180.3333,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2180.3750,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2180.4167,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2180.4583,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2180.5000,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2180.5417,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2180.5833,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2180.6250,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2180.6667,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2180.7083,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2180.7500,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2180.7917,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2180.8333,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2180.8750,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2180.9167,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2180.9583,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2181.0000,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2181.0417,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2181.0833,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2181.1250,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2181.1667,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2181.2083,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2181.2500,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2181.2917,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2181.3333,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2181.3750,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2181.4167,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2181.4583,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2181.5000,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2181.5417,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2181.5833,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2181.6250,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2181.6667,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2181.7083,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2181.7500,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2181.7917,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2181.8333,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2181.8750,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2181.9167,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2181.9583,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2182.0000,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2182.0417,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2182.0833,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2182.1250,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2182.1667,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2182.2083,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2182.2500,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2182.2917,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2182.3333,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2182.3750,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2182.4167,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2182.4583,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2182.5000,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2182.5417,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2182.5833,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2182.6250,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2182.6667,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2182.7083,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2182.7500,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2182.7917,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2182.8333,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2182.8750,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2182.9167,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2182.9583,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2183.0000,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2183.0417,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2183.0833,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2183.1250,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2183.1667,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2183.2083,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2183.2500,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2183.2917,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2183.3333,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2183.3750,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2183.4167,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2183.4583,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2183.5000,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2183.5417,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2183.5833,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2183.6250,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2183.6667,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2183.7083,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2183.7500,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2183.7917,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2183.8333,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2183.8750,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2183.9167,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2183.9583,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2184.0000,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2184.0417,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2184.0833,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2184.1250,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2184.1667,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2184.2083,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2184.2500,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2184.2917,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2184.3333,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2184.3750,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2184.4167,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2184.4583,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2184.5000,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2184.5417,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2184.5833,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2184.6250,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2184.6667,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2184.7083,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2184.7500,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2184.7917,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2184.8333,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2184.8750,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2184.9167,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2184.9583,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2185.0000,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2185.0417,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2185.0833,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2185.1250,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2185.1667,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2185.2083,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2185.2500,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2185.2917,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2185.3333,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2185.3750,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2185.4167,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2185.4583,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2185.5000,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2185.5417,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2185.5833,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2185.6250,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2185.6667,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2185.7083,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2185.7500,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2185.7917,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2185.8333,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2185.8750,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2185.9167,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2185.9583,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2186.0000,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2186.0417,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2186.0833,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2186.1250,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2186.1667,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2186.2083,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2186.2500,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2186.2917,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2186.3333,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2186.3750,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2186.4167,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2186.4583,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2186.5000,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2186.5417,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2186.5833,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2186.6250,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2186.6667,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2186.7083,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2186.7500,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2186.7917,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2186.8333,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2186.8750,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2186.9167,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2186.9583,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2187.0000,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2187.0417,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2187.0833,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2187.1250,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2187.1667,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2187.2083,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2187.2500,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2187.2917,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2187.3333,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2187.3750,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2187.4167,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2187.4583,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2187.5000,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2187.5417,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2187.5833,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2187.6250,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2187.6667,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2187.7083,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2187.7500,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2187.7917,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2187.8333,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2187.8750,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2187.9167,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2187.9583,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2188.0000,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2188.0417,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2188.0833,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2188.1250,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2188.1667,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2188.2083,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2188.2500,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2188.2917,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2188.3333,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2188.3750,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2188.4167,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2188.4583,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2188.5000,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2188.5417,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2188.5833,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2188.6250,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2188.6667,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2188.7083,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2188.7500,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2188.7917,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2188.8333,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2188.8750,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2188.9167,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2188.9583,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2189.0000,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2189.0417,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2189.0833,0.000000,-0.000000,-0.000000,-0.0000,0.0000,0.0000,0.0000
2189.1250,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2189.1667,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2189.2083,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2189.2500,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2189.2917,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2189.3333,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2189.3750,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2189.4167,-0.000000,0.000000,0.000000,-0.0000,0.0000,0.0000,0.0000
2189.4583,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2189.5000,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2189.5417,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2189.5833,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2189.6250,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2189.6667,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2189.7083,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2189.7500,-0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000
2189.7917,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
2189.8333,0.000000,-0.000000,-0.000000,0.0000,0.0000,0.0000,0.0000
